,Ensembl Gene ID,External Gene Name,NCBI Entrez ID,Description
223,ENSMUSG00000008575,Nfib,18028,nuclear factor I/B [Source:MGI Symbol;Acc:MGI:103188]
224,ENSMUSG00000008734,Gprc5b,64297,"G protein-coupled receptor, family C, group 5, member B [Source:MGI Symbol;Acc:MGI:1927596]"
225,ENSMUSG00000008843,Cldn13,57255,claudin 13 [Source:MGI Symbol;Acc:MGI:1913102]
226,ENSMUSG00000008845,Cd163,93671,CD163 antigen [Source:MGI Symbol;Acc:MGI:2135946]
227,ENSMUSG00000008999,Bmp7,12162,bone morphogenetic protein 7 [Source:MGI Symbol;Acc:MGI:103302]
228,ENSMUSG00000009145,Dqx1,93838,DEAQ RNA-dependent ATPase [Source:MGI Symbol;Acc:MGI:2136388]
229,ENSMUSG00000009246,Trpm5,56843,"transient receptor potential cation channel, subfamily M, member 5 [Source:MGI Symbol;Acc:MGI:1861718]"
230,ENSMUSG00000009281,Rarres2,71660,retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910]
231,ENSMUSG00000009350,Mpo,17523,myeloperoxidase [Source:MGI Symbol;Acc:MGI:97137]
232,ENSMUSG00000009585,Apobec3,80287,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3 [Source:MGI Symbol;Acc:MGI:1933111]"
233,ENSMUSG00000009628,Tex15,104271,testis expressed gene 15 [Source:MGI Symbol;Acc:MGI:1934816]
234,ENSMUSG00000009633,G0s2,14373,G0/G1 switch gene 2 [Source:MGI Symbol;Acc:MGI:1316737]
235,ENSMUSG00000009681,Bcr,110279,BCR activator of RhoGEF and GTPase [Source:MGI Symbol;Acc:MGI:88141]
236,ENSMUSG00000009734,Pou6f2,218030,"POU domain, class 6, transcription factor 2 [Source:MGI Symbol;Acc:MGI:2443631]"
237,ENSMUSG00000009772,Nuak2,74137,"NUAK family, SNF1-like kinase, 2 [Source:MGI Symbol;Acc:MGI:1921387]"
238,ENSMUSG00000009876,Cox4i2,84682,cytochrome c oxidase subunit 4I2 [Source:MGI Symbol;Acc:MGI:2135755]
239,ENSMUSG00000010047,Hyal2,15587,hyaluronoglucosaminidase 2 [Source:MGI Symbol;Acc:MGI:1196334]
240,ENSMUSG00000010067,Rassf1,56289,Ras association (RalGDS/AF-6) domain family member 1 [Source:MGI Symbol;Acc:MGI:1928386]
241,ENSMUSG00000010095,Slc3a2,17254,"solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2 [Source:MGI Symbol;Acc:MGI:96955]"
242,ENSMUSG00000010142,Tnfrsf13b,57916,"tumor necrosis factor receptor superfamily, member 13b [Source:MGI Symbol;Acc:MGI:1889411]"
243,ENSMUSG00000010342,Tex14,83560,testis expressed gene 14 [Source:MGI Symbol;Acc:MGI:1933227]
244,ENSMUSG00000010358,Ifi35,70110,interferon-induced protein 35 [Source:MGI Symbol;Acc:MGI:1917360]
245,ENSMUSG00000010461,Eya4,14051,EYA transcriptional coactivator and phosphatase 4 [Source:MGI Symbol;Acc:MGI:1337104]
246,ENSMUSG00000010476,Ebf3,13593,early B cell factor 3 [Source:MGI Symbol;Acc:MGI:894289]
247,ENSMUSG00000010797,Wnt2,22413,"wingless-type MMTV integration site family, member 2 [Source:MGI Symbol;Acc:MGI:98954]"
248,ENSMUSG00000011008,Mcoln2,68279,mucolipin 2 [Source:MGI Symbol;Acc:MGI:1915529]
249,ENSMUSG00000011179,Odc1,18263,"ornithine decarboxylase, structural 1 [Source:MGI Symbol;Acc:MGI:97402]"
250,ENSMUSG00000011263,Exoc3l2,74463,exocyst complex component 3-like 2 [Source:MGI Symbol;Acc:MGI:1921713]
251,ENSMUSG00000011305,Plin5,66968,perilipin 5 [Source:MGI Symbol;Acc:MGI:1914218]
252,ENSMUSG00000011463,Cpb1,76703,carboxypeptidase B1 (tissue) [Source:MGI Symbol;Acc:MGI:1923953]
253,ENSMUSG00000011958,Bnip2,12175,BCL2/adenovirus E1B interacting protein 2 [Source:MGI Symbol;Acc:MGI:109327]
254,ENSMUSG00000012428,Steap4,117167,STEAP family member 4 [Source:MGI Symbol;Acc:MGI:1923560]
255,ENSMUSG00000012519,Mlkl,74568,mixed lineage kinase domain-like [Source:MGI Symbol;Acc:MGI:1921818]
256,ENSMUSG00000012520,Phox2b,18935,paired-like homeobox 2b [Source:MGI Symbol;Acc:MGI:1100882]
257,ENSMUSG00000012705,Retn,57264,resistin [Source:MGI Symbol;Acc:MGI:1888506]
258,ENSMUSG00000013523,Bcas1,76960,brain enriched myelin associated protein 1 [Source:MGI Symbol;Acc:MGI:1924210]
259,ENSMUSG00000013584,Aldh1a2,19378,"aldehyde dehydrogenase family 1, subfamily A2 [Source:MGI Symbol;Acc:MGI:107928]"
260,ENSMUSG00000013936,Myl2,17906,"myosin, light polypeptide 2, regulatory, cardiac, slow [Source:MGI Symbol;Acc:MGI:97272]"
261,ENSMUSG00000014030,Pax5,18507,paired box 5 [Source:MGI Symbol;Acc:MGI:97489]
262,ENSMUSG00000014329,Bicc1,83675,BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388]
263,ENSMUSG00000014351,Gip,14607,gastric inhibitory polypeptide [Source:MGI Symbol;Acc:MGI:107504]
264,ENSMUSG00000014361,Mertk,17289,MER proto-oncogene tyrosine kinase [Source:MGI Symbol;Acc:MGI:96965]
265,ENSMUSG00000014444,Piezo1,234839,piezo-type mechanosensitive ion channel component 1 [Source:MGI Symbol;Acc:MGI:3603204]
266,ENSMUSG00000014547,Wdfy2,268752,WD repeat and FYVE domain containing 2 [Source:MGI Symbol;Acc:MGI:2442811]
267,ENSMUSG00000014599,Csf1,12977,colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753]
268,ENSMUSG00000014609,Chrne,11448,"cholinergic receptor, nicotinic, epsilon polypeptide [Source:MGI Symbol;Acc:MGI:87894]"
269,ENSMUSG00000014704,Hoxa2,15399,homeobox A2 [Source:MGI Symbol;Acc:MGI:96174]
270,ENSMUSG00000014725,Adam28,13522,a disintegrin and metallopeptidase domain 28 [Source:MGI Symbol;Acc:MGI:105988]
271,ENSMUSG00000014778,Fhod1,234686,formin homology 2 domain containing 1 [Source:MGI Symbol;Acc:MGI:2679008]
272,ENSMUSG00000014813,Stc1,20855,stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]
273,ENSMUSG00000014846,Tppp3,67971,tubulin polymerization-promoting protein family member 3 [Source:MGI Symbol;Acc:MGI:1915221]
274,ENSMUSG00000014932,Yes1,22612,"YES proto-oncogene 1, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:99147]"
275,ENSMUSG00000015053,Gata2,14461,GATA binding protein 2 [Source:MGI Symbol;Acc:MGI:95662]
276,ENSMUSG00000015085,Entpd2,12496,ectonucleoside triphosphate diphosphohydrolase 2 [Source:MGI Symbol;Acc:MGI:1096863]
277,ENSMUSG00000015090,Ptgds,19215,prostaglandin D2 synthase (brain) [Source:MGI Symbol;Acc:MGI:99261]
278,ENSMUSG00000015133,Lrrk1,233328,leucine-rich repeat kinase 1 [Source:MGI Symbol;Acc:MGI:2142227]
279,ENSMUSG00000015134,Aldh1a3,56847,"aldehyde dehydrogenase family 1, subfamily A3 [Source:MGI Symbol;Acc:MGI:1861722]"
280,ENSMUSG00000015243,Abca1,11303,"ATP-binding cassette, sub-family A (ABC1), member 1 [Source:MGI Symbol;Acc:MGI:99607]"
281,ENSMUSG00000015305,Sash1,70097,SAM and SH3 domain containing 1 [Source:MGI Symbol;Acc:MGI:1917347]
282,ENSMUSG00000015312,Gadd45b,17873,growth arrest and DNA-damage-inducible 45 beta [Source:MGI Symbol;Acc:MGI:107776]
283,ENSMUSG00000015314,Slamf6,30925,SLAM family member 6 [Source:MGI Symbol;Acc:MGI:1353620]
284,ENSMUSG00000015316,Slamf1,27218,signaling lymphocytic activation molecule family member 1 [Source:MGI Symbol;Acc:MGI:1351314]
285,ENSMUSG00000015354,Pcolce2,76477,procollagen C-endopeptidase enhancer 2 [Source:MGI Symbol;Acc:MGI:1923727]
286,ENSMUSG00000015355,Cd48,12506,CD48 antigen [Source:MGI Symbol;Acc:MGI:88339]
287,ENSMUSG00000015396,Cd83,12522,CD83 antigen [Source:MGI Symbol;Acc:MGI:1328316]
288,ENSMUSG00000015405,Ace2,70008,angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 [Source:MGI Symbol;Acc:MGI:1917258]
289,ENSMUSG00000015501,Hivep2,15273,human immunodeficiency virus type I enhancer binding protein 2 [Source:MGI Symbol;Acc:MGI:1338076]
290,ENSMUSG00000015519,2310057J18Rik,67719,RIKEN cDNA 2310057J18 gene [Source:MGI Symbol;Acc:MGI:1914969]
291,ENSMUSG00000015533,Itga2,16398,integrin alpha 2 [Source:MGI Symbol;Acc:MGI:96600]
292,ENSMUSG00000015568,Lpl,16956,lipoprotein lipase [Source:MGI Symbol;Acc:MGI:96820]
293,ENSMUSG00000015619,Gata3,14462,GATA binding protein 3 [Source:MGI Symbol;Acc:MGI:95663]
294,ENSMUSG00000015745,Plekho1,67220,"pleckstrin homology domain containing, family O member 1 [Source:MGI Symbol;Acc:MGI:1914470]"
295,ENSMUSG00000015839,Nfe2l2,18024,"nuclear factor, erythroid derived 2, like 2 [Source:MGI Symbol;Acc:MGI:108420]"
296,ENSMUSG00000015852,Fcrls,80891,"Fc receptor-like S, scavenger receptor [Source:MGI Symbol;Acc:MGI:1933397]"
297,ENSMUSG00000015854,Cd5l,11801,CD5 antigen-like [Source:MGI Symbol;Acc:MGI:1334419]
298,ENSMUSG00000015947,Fcgr1,14129,"Fc receptor, IgG, high affinity I [Source:MGI Symbol;Acc:MGI:95498]"
299,ENSMUSG00000015950,Ncf1,17969,neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]
300,ENSMUSG00000015968,Cacna1d,12289,"calcium channel, voltage-dependent, L type, alpha 1D subunit [Source:MGI Symbol;Acc:MGI:88293]"
301,ENSMUSG00000016024,Lbp,16803,lipopolysaccharide binding protein [Source:MGI Symbol;Acc:MGI:1098776]
302,ENSMUSG00000016087,Fli1,14247,Friend leukemia integration 1 [Source:MGI Symbol;Acc:MGI:95554]
303,ENSMUSG00000016150,Tenm1,23963,teneurin transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1345185]
304,ENSMUSG00000016194,Hsd11b1,15483,hydroxysteroid 11-beta dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:103562]
305,ENSMUSG00000016200,Syt14,329324,synaptotagmin XIV [Source:MGI Symbol;Acc:MGI:2444490]
306,ENSMUSG00000016239,Lonrf3,74365,LON peptidase N-terminal domain and ring finger 3 [Source:MGI Symbol;Acc:MGI:1921615]
307,ENSMUSG00000016256,Ctsz,64138,cathepsin Z [Source:MGI Symbol;Acc:MGI:1891190]
308,ENSMUSG00000016344,Ppdpf,66496,pancreatic progenitor cell differentiation and proliferation factor [Source:MGI Symbol;Acc:MGI:1913746]
309,ENSMUSG00000016356,Col20a1,73368,"collagen, type XX, alpha 1 [Source:MGI Symbol;Acc:MGI:1920618]"
310,ENSMUSG00000016382,Pls3,102866,plastin 3 (T-isoform) [Source:MGI Symbol;Acc:MGI:104807]
311,ENSMUSG00000016458,Wt1,22431,WT1 transcription factor [Source:MGI Symbol;Acc:MGI:98968]
312,ENSMUSG00000016481,Cr1l,12946,complement component (3b/4b) receptor 1-like [Source:MGI Symbol;Acc:MGI:88513]
313,ENSMUSG00000016494,Cd34,12490,CD34 antigen [Source:MGI Symbol;Acc:MGI:88329]
314,ENSMUSG00000016496,Cd274,60533,CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446]
315,ENSMUSG00000016498,Pdcd1lg2,58205,programmed cell death 1 ligand 2 [Source:MGI Symbol;Acc:MGI:1930125]
316,ENSMUSG00000016529,Il10,16153,interleukin 10 [Source:MGI Symbol;Acc:MGI:96537]
317,ENSMUSG00000016763,Scube1,64706,"signal peptide, CUB domain, EGF-like 1 [Source:MGI Symbol;Acc:MGI:1890616]"
318,ENSMUSG00000016918,Sulf1,240725,sulfatase 1 [Source:MGI Symbol;Acc:MGI:2138563]
319,ENSMUSG00000017002,Slpi,20568,secretory leukocyte peptidase inhibitor [Source:MGI Symbol;Acc:MGI:109297]
320,ENSMUSG00000017007,Rbpjl,19668,recombination signal binding protein for immunoglobulin kappa J region-like [Source:MGI Symbol;Acc:MGI:1196616]
321,ENSMUSG00000017009,Sdc4,20971,syndecan 4 [Source:MGI Symbol;Acc:MGI:1349164]
322,ENSMUSG00000017132,Cyth1,19157,cytohesin 1 [Source:MGI Symbol;Acc:MGI:1334257]
323,ENSMUSG00000017144,Rnd3,74194,Rho family GTPase 3 [Source:MGI Symbol;Acc:MGI:1921444]
324,ENSMUSG00000017165,Gast,14459,gastrin [Source:MGI Symbol;Acc:MGI:104768]
325,ENSMUSG00000017309,Cd300lg,52685,CD300 molecule like family member G [Source:MGI Symbol;Acc:MGI:1289168]
326,ENSMUSG00000017311,Pyy,217212,peptide YY [Source:MGI Symbol;Acc:MGI:99924]
327,ENSMUSG00000017316,Ppy,19064,pancreatic polypeptide [Source:MGI Symbol;Acc:MGI:97753]
328,ENSMUSG00000017344,Vtn,22370,vitronectin [Source:MGI Symbol;Acc:MGI:98940]
329,ENSMUSG00000017400,Stac2,217154,SH3 and cysteine rich domain 2 [Source:MGI Symbol;Acc:MGI:2144518]
330,ENSMUSG00000017417,Plxdc1,72324,plexin domain containing 1 [Source:MGI Symbol;Acc:MGI:1919574]
331,ENSMUSG00000017466,Timp2,21858,tissue inhibitor of metalloproteinase 2 [Source:MGI Symbol;Acc:MGI:98753]
332,ENSMUSG00000017491,Rarb,218772,"retinoic acid receptor, beta [Source:MGI Symbol;Acc:MGI:97857]"
333,ENSMUSG00000017493,Igfbp4,16010,insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]
334,ENSMUSG00000017561,Crlf3,54394,cytokine receptor-like factor 3 [Source:MGI Symbol;Acc:MGI:1860086]
335,ENSMUSG00000017607,Tns4,217169,tensin 4 [Source:MGI Symbol;Acc:MGI:2144377]
336,ENSMUSG00000017615,Tnfaip1,21927,"tumor necrosis factor, alpha-induced protein 1 (endothelial) [Source:MGI Symbol;Acc:MGI:104961]"
337,ENSMUSG00000017652,Cd40,21939,CD40 antigen [Source:MGI Symbol;Acc:MGI:88336]
338,ENSMUSG00000017677,Wsb1,78889,WD repeat and SOCS box-containing 1 [Source:MGI Symbol;Acc:MGI:1926139]
339,ENSMUSG00000017697,Ada,11486,adenosine deaminase [Source:MGI Symbol;Acc:MGI:87916]
340,ENSMUSG00000017707,Serinc3,26943,serine incorporator 3 [Source:MGI Symbol;Acc:MGI:1349457]
341,ENSMUSG00000017716,Birc5,11799,baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517]
342,ENSMUSG00000017723,Wfdc2,67701,WAP four-disulfide core domain 2 [Source:MGI Symbol;Acc:MGI:1914951]
343,ENSMUSG00000017737,Mmp9,17395,matrix metallopeptidase 9 [Source:MGI Symbol;Acc:MGI:97011]
344,ENSMUSG00000017754,Pltp,18830,phospholipid transfer protein [Source:MGI Symbol;Acc:MGI:103151]
345,ENSMUSG00000017817,Jph2,59091,junctophilin 2 [Source:MGI Symbol;Acc:MGI:1891496]
346,ENSMUSG00000017969,Ptgis,19223,prostaglandin I2 (prostacyclin) synthase [Source:MGI Symbol;Acc:MGI:1097156]
347,ENSMUSG00000017978,Cadps2,320405,Ca2+-dependent activator protein for secretion 2 [Source:MGI Symbol;Acc:MGI:2443963]
348,ENSMUSG00000018001,Cyth3,19159,cytohesin 3 [Source:MGI Symbol;Acc:MGI:1335107]
349,ENSMUSG00000018008,Cyth4,72318,cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702]
350,ENSMUSG00000018168,Ikzf3,22780,IKAROS family zinc finger 3 [Source:MGI Symbol;Acc:MGI:1342542]
351,ENSMUSG00000018169,Mfng,17305,MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:MGI Symbol;Acc:MGI:1095404]
352,ENSMUSG00000018209,Stk4,58231,serine/threonine kinase 4 [Source:MGI Symbol;Acc:MGI:1929004]
353,ENSMUSG00000018217,Pmp22,18858,peripheral myelin protein 22 [Source:MGI Symbol;Acc:MGI:97631]
354,ENSMUSG00000018293,Pfn1,18643,profilin 1 [Source:MGI Symbol;Acc:MGI:97549]
355,ENSMUSG00000018339,Gpx3,14778,glutathione peroxidase 3 [Source:MGI Symbol;Acc:MGI:105102]
356,ENSMUSG00000018381,Abi3,66610,ABI family member 3 [Source:MGI Symbol;Acc:MGI:1913860]
357,ENSMUSG00000018476,Kdm6b,216850,KDM1 lysine (K)-specific demethylase 6B [Source:MGI Symbol;Acc:MGI:2448492]
358,ENSMUSG00000018507,Trpv2,22368,"transient receptor potential cation channel, subfamily V, member 2 [Source:MGI Symbol;Acc:MGI:1341836]"
359,ENSMUSG00000018585,Atox1,11927,antioxidant 1 copper chaperone [Source:MGI Symbol;Acc:MGI:1333855]
360,ENSMUSG00000018593,Sparc,20692,secreted acidic cysteine rich glycoprotein [Source:MGI Symbol;Acc:MGI:98373]
361,ENSMUSG00000018604,Tbx3,21386,T-box 3 [Source:MGI Symbol;Acc:MGI:98495]
362,ENSMUSG00000018623,Mmp7,17393,matrix metallopeptidase 7 [Source:MGI Symbol;Acc:MGI:103189]
363,ENSMUSG00000018654,Ikzf1,22778,IKAROS family zinc finger 1 [Source:MGI Symbol;Acc:MGI:1342540]
364,ENSMUSG00000018796,Acsl1,14081,acyl-CoA synthetase long-chain family member 1 [Source:MGI Symbol;Acc:MGI:102797]
365,ENSMUSG00000018821,Avpi1,69534,arginine vasopressin-induced 1 [Source:MGI Symbol;Acc:MGI:1916784]
366,ENSMUSG00000018822,Sfrp5,54612,secreted frizzled-related sequence protein 5 [Source:MGI Symbol;Acc:MGI:1860298]
367,ENSMUSG00000018845,Unc45b,217012,unc-45 myosin chaperone B [Source:MGI Symbol;Acc:MGI:2443377]
368,ENSMUSG00000018849,Wwc1,211652,"WW, C2 and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:2388637]"
369,ENSMUSG00000018899,Irf1,16362,interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]
370,ENSMUSG00000018919,Tm4sf5,75604,transmembrane 4 superfamily member 5 [Source:MGI Symbol;Acc:MGI:1922854]
371,ENSMUSG00000018920,Cxcl16,66102,chemokine (C-X-C motif) ligand 16 [Source:MGI Symbol;Acc:MGI:1932682]
372,ENSMUSG00000018924,Alox15,11687,arachidonate 15-lipoxygenase [Source:MGI Symbol;Acc:MGI:87997]
373,ENSMUSG00000018932,Map2k3,26397,mitogen-activated protein kinase kinase 3 [Source:MGI Symbol;Acc:MGI:1346868]
374,ENSMUSG00000019102,Aldh3a1,11670,"aldehyde dehydrogenase family 3, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353451]"
375,ENSMUSG00000019256,Ahr,11622,aryl-hydrocarbon receptor [Source:MGI Symbol;Acc:MGI:105043]
376,ENSMUSG00000019278,Dpep1,13479,dipeptidase 1 [Source:MGI Symbol;Acc:MGI:94917]
377,ENSMUSG00000019326,Aoc3,11754,"amine oxidase, copper containing 3 [Source:MGI Symbol;Acc:MGI:1306797]"
378,ENSMUSG00000019359,Gdpd2,71584,glycerophosphodiester phosphodiesterase domain containing 2 [Source:MGI Symbol;Acc:MGI:1918834]
379,ENSMUSG00000019487,Trip10,106628,thyroid hormone receptor interactor 10 [Source:MGI Symbol;Acc:MGI:2146901]
380,ENSMUSG00000019489,Cd70,21948,CD70 antigen [Source:MGI Symbol;Acc:MGI:1195273]
381,ENSMUSG00000019539,Rcn3,52377,"reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]"
382,ENSMUSG00000019577,Pdk4,27273,"pyruvate dehydrogenase kinase, isoenzyme 4 [Source:MGI Symbol;Acc:MGI:1351481]"
383,ENSMUSG00000019647,Sema6a,20358,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A [Source:MGI Symbol;Acc:MGI:1203727]"
384,ENSMUSG00000019762,Iyd,70337,iodotyrosine deiodinase [Source:MGI Symbol;Acc:MGI:1917587]
385,ENSMUSG00000019772,Vip,22353,vasoactive intestinal polypeptide [Source:MGI Symbol;Acc:MGI:98933]
386,ENSMUSG00000019789,Hey2,15214,hairy/enhancer-of-split related with YRPW motif 2 [Source:MGI Symbol;Acc:MGI:1341884]
387,ENSMUSG00000019790,Stxbp5,78808,syntaxin binding protein 5 (tomosyn) [Source:MGI Symbol;Acc:MGI:1926058]
388,ENSMUSG00000019820,Utrn,22288,utrophin [Source:MGI Symbol;Acc:MGI:104631]
389,ENSMUSG00000019823,Mical1,171580,"microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:MGI Symbol;Acc:MGI:2385847]"
390,ENSMUSG00000019828,Grm1,14816,"glutamate receptor, metabotropic 1 [Source:MGI Symbol;Acc:MGI:1351338]"
391,ENSMUSG00000019843,Fyn,14360,Fyn proto-oncogene [Source:MGI Symbol;Acc:MGI:95602]
392,ENSMUSG00000019846,Lama4,16775,"laminin, alpha 4 [Source:MGI Symbol;Acc:MGI:109321]"
393,ENSMUSG00000019850,Tnfaip3,21929,"tumor necrosis factor, alpha-induced protein 3 [Source:MGI Symbol;Acc:MGI:1196377]"
394,ENSMUSG00000019851,Perp,64058,"PERP, TP53 apoptosis effector [Source:MGI Symbol;Acc:MGI:1929938]"
395,ENSMUSG00000019872,Smpdl3a,57319,"sphingomyelin phosphodiesterase, acid-like 3A [Source:MGI Symbol;Acc:MGI:1931437]"
396,ENSMUSG00000019874,Fabp7,12140,"fatty acid binding protein 7, brain [Source:MGI Symbol;Acc:MGI:101916]"
397,ENSMUSG00000019880,Rspo3,72780,R-spondin 3 [Source:MGI Symbol;Acc:MGI:1920030]
398,ENSMUSG00000019888,Mgat4c,67569,"MGAT4 family, member C [Source:MGI Symbol;Acc:MGI:1914819]"
399,ENSMUSG00000019890,Nts,67405,neurotensin [Source:MGI Symbol;Acc:MGI:1328351]
400,ENSMUSG00000019899,Lama2,16773,"laminin, alpha 2 [Source:MGI Symbol;Acc:MGI:99912]"
401,ENSMUSG00000019900,Rfx6,320995,"regulatory factor X, 6 [Source:MGI Symbol;Acc:MGI:2445208]"
402,ENSMUSG00000019923,Zwint,52696,ZW10 interactor [Source:MGI Symbol;Acc:MGI:1289227]
403,ENSMUSG00000019929,Dcn,13179,decorin [Source:MGI Symbol;Acc:MGI:94872]
404,ENSMUSG00000019942,Cdk1,12534,cyclin-dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351]
405,ENSMUSG00000019947,Arid5b,71371,AT rich interactive domain 5B (MRF1-like) [Source:MGI Symbol;Acc:MGI:2175912]
406,ENSMUSG00000019960,Dusp6,67603,dual specificity phosphatase 6 [Source:MGI Symbol;Acc:MGI:1914853]
407,ENSMUSG00000019966,Kitl,17311,kit ligand [Source:MGI Symbol;Acc:MGI:96974]
408,ENSMUSG00000019970,Sgk1,20393,serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]
409,ENSMUSG00000019978,Epb41l2,13822,erythrocyte membrane protein band 4.1 like 2 [Source:MGI Symbol;Acc:MGI:103009]
410,ENSMUSG00000019982,Myb,17863,myeloblastosis oncogene [Source:MGI Symbol;Acc:MGI:97249]
411,ENSMUSG00000019987,Arg1,11846,"arginase, liver [Source:MGI Symbol;Acc:MGI:88070]"
412,ENSMUSG00000020009,Ifngr1,15979,interferon gamma receptor 1 [Source:MGI Symbol;Acc:MGI:107655]
413,ENSMUSG00000020027,Socs2,216233,suppressor of cytokine signaling 2 [Source:MGI Symbol;Acc:MGI:1201787]
414,ENSMUSG00000020034,Tcp11l2,216198,t-complex 11 (mouse) like 2 [Source:MGI Symbol;Acc:MGI:2444679]
415,ENSMUSG00000020038,Cry1,12952,cryptochrome 1 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270841]
416,ENSMUSG00000020044,Timp3,21859,tissue inhibitor of metalloproteinase 3 [Source:MGI Symbol;Acc:MGI:98754]
417,ENSMUSG00000020051,Pah,18478,phenylalanine hydroxylase [Source:MGI Symbol;Acc:MGI:97473]
418,ENSMUSG00000020053,Igf1,16000,insulin-like growth factor 1 [Source:MGI Symbol;Acc:MGI:96432]
419,ENSMUSG00000020077,Srgn,19073,serglycin [Source:MGI Symbol;Acc:MGI:97756]
420,ENSMUSG00000020099,Unc5b,107449,unc-5 netrin receptor B [Source:MGI Symbol;Acc:MGI:894703]
421,ENSMUSG00000020108,Ddit4,74747,DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]
422,ENSMUSG00000020120,Plek,56193,pleckstrin [Source:MGI Symbol;Acc:MGI:1860485]
423,ENSMUSG00000020123,Avpr1a,54140,arginine vasopressin receptor 1A [Source:MGI Symbol;Acc:MGI:1859216]
424,ENSMUSG00000020134,Peli1,67245,pellino 1 [Source:MGI Symbol;Acc:MGI:1914495]
425,ENSMUSG00000020143,Dock2,94176,dedicator of cyto-kinesis 2 [Source:MGI Symbol;Acc:MGI:2149010]
426,ENSMUSG00000020151,Ptprr,19279,"protein tyrosine phosphatase, receptor type, R [Source:MGI Symbol;Acc:MGI:109559]"
427,ENSMUSG00000020154,Ptprb,19263,"protein tyrosine phosphatase, receptor type, B [Source:MGI Symbol;Acc:MGI:97809]"
428,ENSMUSG00000020159,Gabrp,216643,"gamma-aminobutyric acid (GABA) A receptor, pi [Source:MGI Symbol;Acc:MGI:2387597]"
429,ENSMUSG00000020160,Meis1,17268,Meis homeobox 1 [Source:MGI Symbol;Acc:MGI:104717]
430,ENSMUSG00000020176,Grb10,14783,growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]
431,ENSMUSG00000020177,9530003J23Rik,77397,RIKEN cDNA 9530003J23 gene [Source:MGI Symbol;Acc:MGI:1924647]
432,ENSMUSG00000020178,Adora2a,11540,adenosine A2a receptor [Source:MGI Symbol;Acc:MGI:99402]
433,ENSMUSG00000020181,Nav3,260315,neuron navigator 3 [Source:MGI Symbol;Acc:MGI:2183703]
434,ENSMUSG00000020183,Cpm,70574,carboxypeptidase M [Source:MGI Symbol;Acc:MGI:1917824]
435,ENSMUSG00000020186,Csrp2,13008,cysteine and glycine-rich protein 2 [Source:MGI Symbol;Acc:MGI:1202907]
436,ENSMUSG00000020189,Osbpl8,237542,oxysterol binding protein-like 8 [Source:MGI Symbol;Acc:MGI:2443807]
